permno,date,ticker_x,comnam,tsymbol,hexcd,cusip,prc,vol,ret,bid,ask,shrout,numtrd,ewretd,mktcap,year,month,yrmo,bid_ask_spread,turnover,dollar_vol,ticker_y,russell1000,russell2000,name,r1000_wt,r2000_wt
79523,1997-07-23,QRSI,QUICKRESPONSE SERVICES INC,QRSI,3,74837W10,34.75,30150.0,-0.027972,34.75,35.25,8484.0,27.0,0.0031190000000000002,294819.0,1997,7,199707,0.014285714285714284,0.102266136171685,1047712.5,,,,,,
11293,2003-03-31,WSBC,WESBANCO INC,WSBC,3,95081010,23.47,38800.0,-0.043992,23.4,23.62,20202.0,187.0,-0.00404,474140.94,2003,3,200303,0.00935772011909836,0.08183220795065703,910636.0,,,,,,
11293,2001-09-17,WSBC,WESBANCO INC,WSBC,3,95081010,22.02,26208.0,-0.065762,21.6,22.07,18016.0,77.0,-0.042381,396712.32,2001,9,200109,0.02152507442179981,0.06606298488536982,577100.16,,,,,,
11293,1999-08-09,WSBC,WESBANCO INC,WSBC,3,95081010,29.0,21424.0,-0.008546999999999999,29.0,29.5,20534.0,19.0,-0.003693,595486.0,1999,8,199908,0.017094017094017096,0.035977336159036484,621296.0,,,,,,
82228,2005-12-27,WFSI,W F S FINANCIAL INC,WFSI,3,92923B10,76.88,57669.0,-0.008128,76.88,77.04,41088.0,266.0,-0.007568000000000002,3158845.44,2005,12,200512,0.002079002079002219,0.018256353815145832,4433592.72,,,,,,
82228,2005-12-30,WFSI,W F S FINANCIAL INC,WFSI,3,92923B10,76.15,16526.0,0.003294,75.67,75.9,41088.0,76.0,5.3e-05,3128851.2,2005,12,200512,0.003034901365705667,0.005281810780902588,1258454.9,,,,,,
63562,2003-09-17,GW,GREY WOLF INC,GW,2,39788810,3.29,765500.0,-0.032353,3.29,3.3,181222.0,,0.002349,596220.38,2003,9,200309,0.00303490136570555,1.2839212238937556,2518495.0,,,,,,
63562,2005-12-05,GW,GREY WOLF INC,GW,2,39788810,7.86,2243800.0,-0.005063,7.86,7.87,192607.0,,-0.00257,1513891.02,2005,12,200512,0.001271455816910335,1.4821410328466047,17636268.0,,,,,,
82720,2005-11-21,LTRE,LEARNING TREE INTERNATIONAL INC,LTRE,3,52201510,15.85,22695.0,0.030559,15.79,15.85,16662.0,179.0,0.006370000000000001,264092.7,2005,11,200511,0.0037926675094817,0.08593573392979056,359715.75,,,,,,
82720,1997-07-14,LTRE,LEARNING TREE INTERNATIONAL INC,LTRE,3,52201510,45.0,149666.0,0.002786,44.9375,45.0,21995.0,65.0,0.003191,989775.0,1997,7,199707,0.001389854065323141,0.151212144174181,6734970.0,,,,,,
49437,1997-10-03,SDW,SOUTHDOWN INC,,1,84129710,54.0,72100.0,0.020071000000000002,53.6875,54.375,23906.0,,0.005268,1290924.0,1997,10,199710,0.012724117987275884,0.05585146763093722,3893400.0,,,,,,
82827,1998-10-14,MENS,K & G MENS CENTER INC,MENS,3,48224510,6.4375,72990.0,0.009804,6.125,6.4375,10253.0,14.0,0.00771,66003.6875,1998,10,199810,0.04975124378109453,1.1058473058796905,469873.125,,,,,,
70923,1996-01-26,SFDS,SMITHFIELD FOODS INC,SFDS,1,83224810,27.375,37025.0,0.004587,27.0,27.75,17541.0,34.0,0.003949,480184.875,1996,1,199601,0.0273972602739726,0.077105718917115,1013559.375,,,,,,
70923,2004-07-28,SFD,SMITHFIELD FOODS INC,SFD,1,83224810,27.55,560800.0,0.000726,27.55,27.6,110951.0,,-0.001939,3056700.0500000007,2004,7,200407,0.0018132366273798989,0.1834658261611243,15450040.0,,,,,,
85079,2004-06-17,WRP,WELLSFORD REAL PROPERTIES INC,WRP,3,95024020,15.81,200.0,-0.002524,15.8,15.9,6290.0,,-0.000446,99444.9,2004,6,200406,0.0063091482649842035,0.0020111639712041547,3162.0,,,,,,
87415,2001-06-15,RTEC,RUDOLPH TECHNOLOGIES INC,RTEC,1,78127010,44.15,479588.0,0.012615,43.63,44.1,16063.0,741.0,-0.004953,709181.45,2001,6,200106,0.01071469280747746,0.6762557029657221,21173810.2,,,,,,
87134,2005-02-11,BBI,BLOCKBUSTER INC,BBI,1,09367910,9.4,1038800.0,-0.005291,9.41,9.42,109123.0,,0.007131,1025756.2,2005,2,200502,0.001062134891131151,1.0127162770256712,9764720.0,,,,,,
87134,2005-10-06,BBI,BLOCKBUSTER INC,BBI,1,09367910,4.45,3613000.0,-0.034707,4.45,4.46,117815.0,,-0.008808,524276.75,2005,10,200510,0.00224466891133553,6.8913984837206685,16077850.0,,,,,,
87134,2006-08-03,BBI,BLOCKBUSTER INC,BBI,1,09367910,3.98,2783200.0,0.036458,3.97,3.98,118663.0,,0.0037990000000000003,472278.74,2006,8,200608,0.002515723270440198,5.893129976589672,11077136.0,,,,,,
86913,2003-10-24,PRSF,PORTAL SOFTWARE INC,PRSFD,3,73612630,14.6,281055.0,-0.041366,14.6,14.54,41164.0,1032.0,-0.003693,600994.4,2003,10,200310,-0.004118050789293102,0.4676499481525951,4103403.0,,,,,,
83351,2004-06-10,ANST,ANSOFT CORP,ANST,3,03638410,15.09,23200.0,0.006671,15.01,15.14,11744.0,86.0,0.0008460000000000001,177216.96,2004,6,200406,0.008623548922056436,0.13091297808065325,350088.0,,,,,,
83351,2000-08-28,ANST,ANSOFT CORP,ANST,3,03638410,14.8125,71236.0,0.030435,14.75,14.8125,11923.0,140.0,0.005076,176609.4375,2000,8,200008,0.00422832980972516,0.40335330324575663,1055183.25,,,,,,
11072,1999-03-30,DTLN,DATA TRANSMISSION NETWORK CORP,DTLN,3,23801710,24.0,81310.0,0.046322,24.0,24.0625,11625.0,148.0,-0.003471,279000.0,1999,3,199903,0.002600780234070221,0.29143369175627243,1951440.0,DTLN,0.0,1.0,DATA TRANSMISSION NE,0.0,0.000295
83413,2004-02-03,SAPE,SAPIENT CORP,SAPE,3,80306210,6.28,1013044.0,0.009646,6.27,6.28,122080.0,1884.0,3.5e-05,766662.4,2004,2,200402,0.0015936254980080755,1.3213690928366906,6361916.32,,,,,,
83413,2002-09-27,SAPE,SAPIENT CORP,SAPE,3,80306210,1.06,242815.0,-0.053571,1.06,1.07,125340.0,306.0,-0.014740999999999999,132860.4,2002,9,200209,0.009389671361502356,1.827594979391903,257383.9,SAPE,0.0,1.0,SAPIENT CORP,0.0,0.000148
84032,2002-01-03,NOI,NATIONAL OILWELL INC,NOI,1,63707110,19.05,660400.0,-0.034954,18.81,19.35,80890.0,,0.012919,1540954.5,2002,1,200201,0.028301886792452977,0.4285655416821197,12580620.0,,,,,,
84032,1999-09-20,NOI,NATIONAL OILWELL INC,,1,63707110,17.5625,99400.0,-0.027682,17.5,17.6875,58258.0,,-0.0025859999999999998,1023156.125,1999,9,199909,0.010657193605683835,0.09715037380047938,1745712.5,,,,,,
10909,2000-04-12,CERN,CERNER CORP,CERN,3,15678210,26.75,87490.0,-0.016092,26.5625,26.75,33802.0,231.0,-0.027052999999999997,904203.5,2000,4,200004,0.007033997655334115,0.09675919192969283,2340357.5,,,,,,
10909,2006-06-19,CERN,CERNER CORP,CERN,3,15678210,37.74,519408.0,-0.022786,37.74,37.77,77512.0,2938.0,-0.010771,2925302.880000001,2006,6,200606,0.0007945967421533872,0.1775569988157944,19602457.92,,,,,,
10909,1999-06-09,CERN,CERNER CORP,CERN,3,15678210,20.4375,179923.0,0.009259,20.375,20.4375,33600.0,232.0,0.002573,686700.0,1999,6,199906,0.003062787136294028,0.26201106742391145,3677176.3125,,,,,,
10909,2002-07-17,CERN,CERNER CORP,CERN,3,15678210,40.76,1314891.0,0.040061,40.77,40.83,35476.0,3430.0,0.0051259999999999995,1446001.76,2002,7,200207,0.0014705882352939992,0.9093287687284696,53594957.16,,,,,,
88323,2001-03-28,ANCX,ANC RENTAL CORP,ANCX,3,00181310,2.84375,82188.0,0.011111,2.84375,2.875,45183.0,93.0,-0.017877,128489.15625,2001,3,200103,0.01092896174863388,0.6396493089275773,233722.125,,,,,,
22859,2004-05-17,DPL,D P L INC,DPL,1,23329310,19.2,2788400.0,-0.013361000000000001,19.19,19.21,126501.0,,-0.013038999999999999,2428819.2,2004,5,200405,0.0010416666666666443,1.1480475780165111,53537280.0,,,,,,
22859,2006-10-05,DPL,D P L INC,DPL,1,23329310,27.41,629900.0,0.0010960000000000002,27.4,27.42,114157.0,,0.008536,3129043.37,2006,10,200610,0.0007296607077710006,0.20130753253189967,17265559.0,,,,,,
84839,2002-02-08,CDIC,CARDIODYNAMICS INTL CORP,CDIC,3,14159710,5.0,150577.0,0.018330,4.97,5.0,45798.0,249.0,0.011972,228990.0,2002,2,200202,0.006018054162487513,0.6575701995720337,752885.0,,,,,,
84839,2003-05-14,CDIC,CARDIODYNAMICS INTL CORP,CDIC,3,14159710,2.88,37688.0,-0.023729,2.88,2.93,46187.0,77.0,0.0050479999999999995,133018.56,2003,5,200305,0.017211703958692003,0.283328882826577,108541.44,,,,,,
10108,2001-08-03,SDS,SUNGARD DATA SYSTEMS INC,,1,86736310,24.95,1986000.0,0.035270,24.82,25.06,268534.0,,0.000534,6699923.3,2001,8,200108,0.009623095429029609,0.29642130380806003,49550700.0,,,,,,
85768,2005-04-21,IES,INTEGRATED ELECTRICAL SRVCS INC,IES,3,45811E10,1.79,1965000.0,-0.062827,1.8,1.81,36466.0,,0.012981999999999999,65274.14,2005,4,200504,0.005540166204986154,30.103805274186684,3517350.0,,,,,,
85768,2002-04-29,IES,INTEGRATED ELECTRICAL SRVCS INC,IES,3,45811E10,5.59,50600.0,-0.047700,5.5,5.65,37447.0,,-0.006307,209328.73,2002,4,200204,0.02690582959641262,0.2417250608647939,282854.0,,,,,,
85768,2002-07-08,IES,INTEGRATED ELECTRICAL SRVCS INC,IES,3,45811E10,5.84,41700.0,-0.037891,5.77,5.84,37363.0,,-0.007742,218199.92,2002,7,200207,0.012058570198105129,0.19110914431132695,243528.0,IES,0.0,1.0,INTEGRATED ELECTRICA,0.0,0.000265
72710,1997-12-03,NAUT,NAUTICA ENTERPRISES INC,NAUT,3,63908910,27.875,257635.0,0.011337999999999999,27.875,28.0,39288.0,133.0,-0.00038500000000000003,1095153.0,1997,12,199712,0.0044742729306487695,0.23525023444212814,7181575.625,,,,,,
79526,1996-01-17,SGIH,SCIENTIFIC GAMES HLDNG CORP,SGIH,1,80874710,38.75,187115.0,0.061644,38.75,39.5,13065.0,132.0,0.000592,506268.75,1996,1,199601,0.019169329073482427,0.3695961877955137,7250706.25,,,,,,
79526,1996-12-20,SG,SCIENTIFIC GAMES HOLDINGS CORP,,1,80874710,27.625,87700.0,0.032710,27.5,28.0,13067.0,,0.0017120000000000002,360975.875,1996,12,199612,0.018018018018018014,0.24295252418184454,2422712.5,SG,0.0,1.0,SCIENTIFIC GAMES HLD,0.0,0.0501
85653,2003-06-17,FBR,FRIEDMAN BILLINGS RAMSEY GRP NEW,FBR,1,35843410,13.76,962300.0,-0.007215,13.81,13.78,112942.0,,0.004297,1554081.92,2003,6,200306,-0.0021747009786155227,0.6192080273348782,13241248.0,,,,,,
38914,2005-08-30,CEN,CERIDIAN CORP NEW,CEN,1,15677910,20.47,390800.0,0.006886,20.46,20.48,149755.0,,-0.001661,3065484.85,2005,8,200508,0.0009770395701025683,0.1274839117211752,7999676.0,CEN,1.0,0.0,CERIDIAN CORP,0.000246,0.0
84161,2000-10-30,ZIGO,ZYGO CORP,ZIGO,3,98985510,44.375,174657.0,-0.108040,44.375,45.0,14325.0,328.0,-0.000126,635671.875,2000,10,200010,0.013986013986013986,0.2747596784897869,7750404.375,,,,,,
84161,2004-11-11,ZIGO,ZYGO CORP,ZIGO,3,98985510,10.92,58068.0,0.017707,10.85,10.91,17928.0,290.0,0.008568000000000001,195773.76,2004,11,200411,0.005514705882352988,0.2966076761257484,634102.5599999999,,,,,,
84161,2002-04-22,ZIGO,ZYGO CORP,ZIGO,3,98985510,16.86,67416.0,-0.011144,16.85,16.86,17435.0,146.0,-0.008459,293954.1,2002,4,200204,0.0005932957579352128,0.22934192787241275,1136633.76,,,,,,
84161,1997-04-21,ZIGO,ZYGO CORP,ZIGO,3,98985510,23.5,24720.0,-0.078431,22.75,24.0,10448.0,34.0,-0.008516,245528.0,1997,4,199704,0.053475935828877004,0.1006809813951973,580920.0,,,,,,
76133,1998-05-26,PESC,POOL ENERGY SERVICES CO,PESC,3,73278810,20.0,217662.0,-0.044775999999999996,19.9375,20.0,21030.0,209.0,-0.013609,420600.0,1998,5,199805,0.003129890453834116,0.5175035663338089,4353240.0,,,,,,
76133,1996-03-08,PESC,POOL ENERGY SERVICES CO,PESC,3,73278810,10.25,247520.0,-0.023809999999999998,10.25,10.625,14064.0,71.0,-0.020177,144156.0,1996,3,199603,0.03592814371257485,1.7170287743833068,2537080.0,,,,,,
81290,1999-06-08,SOL,SOLA INTERNATIONAL INC,,1,83409210,16.875,31100.0,-0.025271,16.5,17.25,24864.0,,-0.0033229999999999996,419580.0,1999,6,199906,0.04444444444444445,0.07412174078840746,524812.5,,,,,,
81290,1996-06-07,SOL,SOLA INTERNATIONAL INC,,1,83409210,32.0,100300.0,-0.033962,31.75,32.25,21791.0,,-0.004947999999999999,697312.0,1996,6,199606,0.015625,0.143838052406957,3209600.0,,,,,,
81290,2002-05-24,SOL,SOLA INTERNATIONAL INC,SOL,1,83409210,12.05,229000.0,-0.068059,11.81,11.93,24413.0,,-0.004768,294176.65,2002,5,200205,0.010109519797809538,0.7784438363819833,2759450.0,,,,,,
81290,1996-09-25,SOL,SOLA INTERNATIONAL INC,,1,83409210,37.5,45000.0,0.000000,37.25,37.75,21810.0,,0.002361,817875.0,1996,9,199609,0.013333333333333334,0.05502063273727648,1687500.0,,,,,,
79839,2000-05-22,ITRI,ITRON INC,ITRI,3,46574110,5.125,7262.0,-0.035294,5.03125,5.125,15099.0,8.0,-0.015313,77382.375,2000,5,200005,0.018461538461538463,0.0938456592990329,37217.75,,,,,,
79839,1996-07-02,ITRI,ITRON INC,ITRI,3,46574110,34.375,119450.0,0.091270,34.25,35.0,12246.0,166.0,-0.000651,420956.25,1996,7,199607,0.021660649819494584,0.2837587041408697,4106093.75,,,,,,
79839,1997-12-15,ITRI,ITRON INC,ITRI,3,46574110,15.75,318480.0,-0.080292,15.5,15.75,14600.0,306.0,-0.00475,229950.0,1997,12,199712,0.016,1.384996738421396,5016060.0,,,,,,
79718,1999-08-19,MERQ,MERCURY INTERACTIVE CORP,MERQ,3,58940510,47.375,426955.0,0.021563,47.375,47.625,36866.0,477.0,-0.0005,1746526.75,1999,8,199908,0.005263157894736842,0.24445946791252984,20226993.125,,,,,,
79718,2001-07-05,MERQ,MERCURY INTERACTIVE CORP,MERQ,3,58940510,54.73,2432718.0,-0.013696000000000002,54.47,54.73,83230.0,6124.0,-0.007388,4555177.8999999985,2001,7,200107,0.004761904761904726,0.5340555414970731,133142656.14,,,,,,
23085,1997-01-09,SCG,SCANA CORP,,1,80589810,26.5,213200.0,0.014353999999999999,26.375,26.625,105559.0,,0.006215999999999999,2797313.5,1997,1,199701,0.009433962264150943,0.07621598365717679,5649800.0,,,,,,
86961,2002-12-30,EELN,E LOAN INC,EELN,3,26861P10,1.83,132724.0,0.000000,1.83,1.85,59320.0,146.0,-0.003508,108555.6,2002,12,200212,0.010869565217391313,1.222636142216523,242884.92,,,,,,
86961,1999-07-01,EELN,E LOAN INC,EELN,3,26861P10,35.5,968477.0,-0.079417,35.5,35.5625,38298.0,2588.0,0.003088,1359579.0,1999,7,199907,0.0017590149516270891,0.712335951055437,34380933.5,,,,,,
35263,1998-08-12,TRMK,TRUSTMARK CORP,TRMK,3,89840210,20.4375,70331.0,0.079208,20.4375,20.5,72774.0,101.0,0.012088,1487318.625,1998,8,199808,0.003053435114503817,0.04728711038631685,1437389.8125,,,,,,
86398,2001-07-27,SBP,SANTANDER BANCORP,,1,80280910,19.57,1300.0,0.003075,19.4,19.53,40461.0,,0.0035189999999999996,791821.77,2001,7,200107,0.006678653994348963,0.0016417836049140199,25441.0,,,,,,
86398,2004-08-24,SBP,SANTANDER BANCORP,SBP,1,80280910,24.8,25500.0,0.024793,24.8,24.89,46639.0,,0.0005769999999999999,1156647.2,2004,8,200408,0.0036224592473334616,0.0220464805517188,632400.0,,,,,,
20204,2005-05-24,CR,CRANE CO,CR,1,22439910,26.69,321500.0,0.000000,26.69,26.7,59552.0,,0.00029,1589442.88,2005,5,200505,0.000374601985390448,0.20227213198123856,8580835.0,,,,,,
20204,2002-04-02,CR,CRANE CO,CR,1,22439910,27.06,155400.0,-0.000369,26.9,27.65,59834.0,,-0.004695,1619108.04,2002,4,200204,0.027497708524289646,0.09597877112635424,4205124.0,,,,,,
82648,1998-06-23,PXP,PHOENIX INVESTMENT PARTNERS LTD,,1,71908510,8.5,41300.0,-0.014493,8.3125,8.625,44008.0,,0.004856,374068.0,1998,6,199806,0.03690036900369004,0.11040773335329404,351050.0,,,,,,
82648,2000-02-22,PXP,PHOENIX INVESTMENT PARTNERS LTD,,1,71908510,7.3125,9500.0,0.000000,7.0,7.5,43726.0,,-0.000437,319746.375,2000,2,200002,0.06896551724137931,0.029711048326974774,69468.75,,,,,,
81240,1996-10-28,ANIC,ANICOM INC,ANIC,3,03525010,9.125,14250.0,0.013889,8.875,9.125,12564.0,21.0,-0.005332,114646.5,1996,10,199610,0.027777777777777776,0.12429511585613168,130031.25,,,,,,
76792,2003-04-24,SY,SYBASE INC,SY,1,87113010,12.75,620900.0,0.02,12.65,12.75,94613.0,,-0.001952,1206315.75,2003,4,200304,0.007874015748031468,0.5147076957256008,7916475.0,,,,,,
76792,2006-01-06,SY,SYBASE INC,SY,1,87113010,22.76,518900.0,0.020628,22.72,22.73,90502.0,,0.009032,2059825.5200000003,2006,1,200601,0.00044004400440050877,0.2519145408005237,11810164.0,,,,,,
88992,2004-04-27,RRI,RELIANT ENERGY INC,RRI,1,75952B10,8.54,2172000.0,0.026442,8.51,8.53,295539.0,,-9.8e-05,2523903.06,2004,4,200404,0.002347417840375537,0.8605718794920754,18548880.0,,,,,,
88992,2003-03-13,RRI,RELIANT RESOURCES INC,RRI,1,75952B10,3.76,901800.0,0.047354,3.67,3.7,290441.0,,0.018382,1092058.16,2003,3,200303,0.008141112618724626,0.8257801947105089,3390768.0,,,,,,
11964,1996-07-03,EGGS,EGGHEAD INC,EGGS,3,28233010,10.5,60433.0,-0.023256,10.25,10.5,17563.0,45.0,-0.001766,184411.5,1996,7,199607,0.024096385542168683,0.3277073284475209,634546.5,,,,,,
11964,1999-02-18,EGGS,EGGHEAD COM INC,EGGS,3,28233010,17.875,698961.0,-0.006944,17.875,18.0,24701.0,1197.0,0.0009369999999999999,441530.375,1999,2,199902,0.006968641114982578,1.5830417103240066,12493927.875,,,,,,
88811,2006-02-24,SLXP,SALIX PHARMACEUTICALS LTD,SLXP,3,79543510,16.43,3059704.0,-0.062215,16.42,16.43,46307.0,8126.0,0.003795,760824.01,2006,2,200602,0.0006088280060881589,4.02156603864276,50270936.72,,,,,,
17750,1998-06-16,KMB,KIMBERLY CLARK CORP,,1,49436810,44.875,1794500.0,-0.016438,44.8125,45.1875,557143.0,,0.006332,25001792.125,1998,6,199806,0.008333333333333333,0.07177485481953226,80528187.5,,,,,,
17750,2002-09-05,KMB,KIMBERLY CLARK CORP,KMB,1,49436810,59.8,1999000.0,0.010989,59.7,59.76,516827.0,,-0.013083000000000001,30906254.6,2002,9,200209,0.0010045203415368351,0.06467946458966918,119540200.0,,,,,,
83856,2006-12-26,CSV,CARRIAGE SERVICES INC,CSV,1,14390510,5.0,16000.0,-0.011858,5.02,5.04,18576.0,,0.004164,92880.0,2006,12,200612,0.003976143141153174,0.17226528854435832,80000.0,,,,,,
86950,2001-05-07,TWE,T D WATERHOUSE GROUP INC,,1,87236210,11.66,103200.0,0.000000,11.45,11.85,379789.0,,0.001495,4428339.74,2001,5,200105,0.03433476394849789,0.023304445019839425,1203312.0,,,,,,
87254,2003-10-23,SKE,SPINNAKER EXPLORATION CO,SKE,1,84855W10,24.2,87000.0,-0.005752,24.24,24.29,33224.0,,-0.003985,804020.7999999998,2003,10,200310,0.0020605810838656797,0.10820615586064443,2105400.0,,,,,,
28840,2006-12-14,DSCP,DATASCOPE CORP,DSCP,3,23811310,35.07,29957.0,0.023046,35.01,35.08,15209.0,187.0,0.004441,533379.63,2006,12,200612,0.0019974318733057576,0.05616449957040917,1050591.99,,,,,,
28840,1997-11-12,DSCP,DATASCOPE CORP,DSCP,3,23811310,24.5,114070.0,-0.002545,24.375,24.625,16264.0,40.0,-0.017490000000000002,398468.0,1997,11,199711,0.010204081632653059,0.2862714195368261,2794715.0,,,,,,
83832,1997-01-07,LVB,STEINWAY MUSICAL INSTRUMENTS INC,,1,85849510,17.25,22400.0,-0.034965,16.875,17.5,4889.0,,0.007338,84335.25,1997,1,199701,0.03636363636363636,0.26560661170744143,386400.0,,,,,,
14656,1999-11-19,SUN,SUNOCO INC,,1,86764P10,27.0625,855700.0,-0.022573,26.875,27.375,90509.0,,0.002456,2449399.8125,1999,11,199911,0.018433179723502304,0.34935088817804016,23157381.25,,,,,,
14656,2003-11-21,SUN,SUNOCO INC,SUN,1,86764P10,46.28,876500.0,0.004776,46.25,46.28,76930.0,,0.0021079999999999996,3560320.4,2003,11,200311,0.0006484383443207853,0.2461857084547784,40564420.0,,,,,,
53373,2003-03-12,SIEB,SIEBERT FINANCIAL CORP,SIEB,3,82617610,2.47,2100.0,0.073913,2.3,2.47,22396.0,4.0,-0.0028190000000000003,55318.12,2003,3,200303,0.07127882599580729,0.03796224455928726,5187.0,,,,,,
53373,1999-08-24,SIEB,SIEBERT FINANCIAL CORP,SIEB,3,82617610,19.0,41102.0,-0.031847,19.0625,19.375,22883.0,139.0,-0.001846,434777.0,1999,8,199908,0.016260162601626018,0.09453581951207173,780938.0,SIEB,0.0,1.0,SIEBERT FINL CORP,0.0,1.6e-05
79799,2000-05-30,ATMI,ATMI INC,ATMI,3,00207R10,38.75,283862.0,0.093474,38.6875,38.75,29612.0,328.0,0.021615000000000002,1147465.0,2000,5,200005,0.0016142050040355124,0.2473818373545163,10999652.5,,,,,,
79799,2004-01-22,ATMI,ATMI INC,ATMI,3,00207R10,27.48,291300.0,-0.025876999999999997,27.48,27.5,30973.0,1591.0,-0.003088,851138.04,2004,1,200401,0.0007275372862859065,0.3422476570310499,8004924.0,,,,,,
85992,1999-02-18,MANH,MANHATTAN ASSOCIATES INC,MANH,3,56275010,16.875,31530.0,-0.042553,16.75,16.875,24013.0,73.0,0.0009369999999999999,405219.375,1999,2,199902,0.007434944237918215,0.077809704928349,532068.75,,,,,,
85992,2002-12-02,MANH,MANHATTAN ASSOCIATES INC,MANH,3,56275010,29.78,602590.0,-0.007995,29.75,29.79,28850.0,2490.0,0.0039770000000000005,859153.0,2002,12,200212,0.0013436345314074285,0.7013768211249917,17945130.2,,,,,,
85992,2006-05-15,MANH,MANHATTAN ASSOCIATES INC,MANH,3,56275010,20.28,218079.0,0.014000,20.28,20.29,27465.0,1466.0,-0.008804000000000001,556990.2000000001,2006,5,200605,0.0004929751047571117,0.39153112568228304,4422642.12,,,,,,
14323,2006-09-15,ANDW,ANDREW CORP,ANDW,3,03442510,9.31,3922094.0,0.016375999999999998,9.28,9.29,159661.0,7964.0,0.001515,1486443.91,2006,9,200609,0.0010770059235325564,2.638575175029645,36514695.14,,,,,,
14323,2001-08-13,ANDW,ANDREW CORP,ANDW,3,03442510,22.15,801477.0,0.026413,22.13,22.15,81396.0,1029.0,0.002532,1802921.4,2001,8,200108,0.0009033423667569817,0.4445435058899406,17752715.549999993,,,,,,
79790,2005-02-09,NYNY,EMPIRE RESORTS INC,NYNY,3,29205210,10.65,247377.0,-0.021588999999999997,10.65,10.7,26080.0,531.0,-0.01022,277752.0,2005,2,200502,0.00468384074941442,0.8906398513782079,2634565.0500000003,,,,,,
87207,1997-12-30,MDEA,MEDIA 100 INC,MDEA,3,58440W10,4.8125,119591.0,-0.012821,4.8125,4.9375,8192.0,54.0,0.01069,39424.0,1997,12,199712,0.02564102564102564,3.0334567775974026,575531.6875,,,,,,
80178,2005-09-29,GBP,GABLES RESIDENTIAL TRUST,GBP,1,36241810,43.68,304700.0,0.000687,43.67,43.68,29372.0,,0.0064849999999999994,1282968.96,2005,9,200509,0.0002289639381796912,0.2374960030209928,13309296.0,,,,,,
80178,1997-07-29,GBP,GABLES RESIDENTIAL TRUST,,1,36241810,26.4375,49100.0,0.002370,26.25,26.625,19399.0,,0.001556,512861.0625,1997,7,199707,0.014184397163120569,0.09573742986191314,1298081.25,,,,,,
83030,2003-05-08,WL,WILMINGTON TRUST CORP,WL,1,97180710,26.84,144100.0,-0.013235,26.82,26.84,65702.0,,-0.0030329999999999997,1763441.68,2003,5,200305,0.0007454342154304724,0.08171520591483354,3867644.0,,,,,,
83030,2004-11-24,WL,WILMINGTON TRUST CORP,WL,1,97180710,35.64,170200.0,0.011925,35.64,35.66,66373.0,,0.007947,2365533.72,2004,11,200411,0.0005610098176716976,0.07194993610152384,6065928.0,,,,,,
75880,1997-06-23,FBR,FIRST BRANDS CORP,,1,31935610,20.75,421800.0,-0.017751,20.75,21.25,40673.0,,-0.0040490000000000005,843964.75,1997,6,199706,0.023809523809523808,0.4997839068515599,8752350.0,,,,,,
64186,2005-05-26,CI,C I G N A CORP,CI,1,12550910,98.73,771600.0,0.017625,98.8,98.86,132516.0,,0.008589,13083304.68,2005,5,200505,0.0006071031063442505,0.05897592533937687,76180068.0,,,,,,
64186,1999-12-10,CI,C I G N A CORP,,1,12550910,79.5,648000.0,-0.00625,79.375,79.75,185952.0,,0.008034999999999999,14783184.0,1999,12,199912,0.004713275726630008,0.043833588217531486,51516000.0,,,,,,
64186,2003-09-18,CI,C I G N A CORP,CI,1,12550910,47.29,1141100.0,-0.010669,47.28,47.29,140233.0,,0.008092,6631618.57,2003,9,200309,0.00021148355715338928,0.17206960683204672,53962619.0,,,,,,
64186,1996-04-04,CI,C I G N A CORP,,1,12550910,111.0,586800.0,-0.026316,110.375,111.5,75939.0,,0.0022719999999999997,8429229.0,1996,4,199604,0.010140845070422537,0.0696149078403256,65134800.0,,,,,,
28345,1996-10-16,MUR,MURPHY OIL CORP,,1,62671710,50.0,62100.0,0.005025,49.625,50.125,44863.0,,-0.001442,2243150.0,1996,10,199610,0.010025062656641605,0.02768428326237657,3105000.0,,,,,,
82755,2002-11-07,TLGD,TOLLGRADE COMMUNICATIONS INC,TLGD,3,88954210,12.37,111479.0,-0.066415,12.37,12.38,13553.0,337.0,-0.010876,167650.61,2002,11,200211,0.0008080808080809344,0.6649483709006487,1378995.23,,,,,,
