PERMNO,date,SICCD,NCUSIP,TICKER,COMNAM,TSYMBOL,PERMCO,HEXCD,CUSIP,PRC,VOL,RET,BID,ASK,SHROUT,NUMTRD,ewretd
53575,2004-09-10,3951,22747810,ATX,CROSS A T CO,ATX,20533,3,22149T10,5.21,2700.0,0.000000,5.21,5.25,13205.0,,0.0061920000000000005
87615,2001-03-23,7372,51475610,LCOR,LANDACORP INC,LCOR,17953,3,51475610,1.96875,13300.0,0.050000,1.96875,2.0,14922.0,7.0,0.020756
20299,2001-06-19,3823,12614510,CPAK,C P A C INC,CPAK,1077,3,12614510,6.51,2445.0,-0.0030629999999999998,6.36,6.63,5320.0,6.0,-0.005603
77059,1997-10-31,6726,04011210,AF,ARGENTINA FUND INC,,29107,1,04011210,12.3125,60000.0,0.015463999999999999,12.0625,12.4375,9267.0,,0.010957999999999999
88417,2006-07-13,3559,05454010,ACLS,AXCELIS TECHNOLOGIES INC,ACLS,37913,3,05454020,5.56,1359009.0,-0.033043,5.57,5.57,101241.0,5319.0,-0.01484
60038,1998-02-05,3421,481610,ACU,ACME UNITED CORP,,370,2,481610,5.125,900.0,0.025000,,,3362.0,,0.004726
38827,2001-01-22,2820,09852W10,BOTX,BONTEX INC,BOTX,1901,3,09852W10,-2.3125,0.0,-0.026316,2.25,2.375,1573.0,0.0,0.005431
71079,2005-11-03,6726,78091010,RVT,ROYCE VALUE TRUST INC,RVT,21535,1,78091010,20.18,55200.0,0.010516,20.08,20.19,53571.0,,0.002822
77839,2005-05-18,3842,05380110,AVR,AVITAR INC NEW,AVR,11660,2,05380110,0.08,228000.0,-0.111111,0.08,0.09,150991.0,,0.012251
90790,2006-03-07,6798.0,58463J30,MPW,MEDICAL PROPERTIES TRUST INC,MPW,47000,1,58463J30,9.9,272500.0,-0.011976,9.9,9.91,39345.0,,-0.009664
75435,2003-12-19,6550,12991520,CALC,CALIFORNIA COASTAL CMNITS INC,CALC,10062,3,12991520,11.001,13856.0,-0.002629,11.0,11.02,10057.0,23.0,1.2e-05
81595,2006-09-18,5137,30035510,EVST,EVERLAST WORLDWIDE INC,EVST,13706,3,30035510,13.9285,46494.0,-0.000825,13.9,13.93,3905.0,190.0,0.0014789999999999998
75789,2002-08-15,6111,31340030,FRE,FEDERAL HOME LOAN MORTGAGE CORP,FRE,22096,1,31340030,63.71,3383000.0,-0.0026609999999999997,63.58,63.81,693921.0,,0.0047729999999999995
78829,2001-02-27,6020,90278810,UMBF,U M B FINANCIAL CORP,UMBF,4673,3,90278810,38.45313,50385.0,-0.010852,38.4375,38.875,21283.0,54.0,-0.011561
75642,2004-08-04,6726,55272710,MCR,M F S CHARTER INCOME TRUST,MCR,22089,1,55272710,8.57,53600.0,0.0,8.57,8.59,64755.0,,-0.003546
85409,1996-09-10,4830,15891010,CBCA,CHANCELLOR BROADCASTING CO DEL,CBCA,32094,3,15891010,39.125,86224.0,-0.003185,39.0,39.25,8749.0,42.0,-0.000101
86748,2002-03-18,5199,10335410,FOB,BOYDS COLLECTION LTD,FOB,35006,1,10335410,7.53,7800.0,0.037190,7.43,7.55,59107.0,,0.004768
75167,1999-09-15,1311,40218L30,GOU,GULF CANADA RESOURCES LTD,,20860,1,40218L30,4.5625,447200.0,0.0,4.375,4.6875,348970.0,,-0.0017420000000000003
75186,1996-07-02,6211,80851310,SCH,SCHWAB CHARLES CORP NEW,,21578,1,80851310,26.0,891800.0,0.024631,25.5,26.0,174989.0,,-0.000651
87451,2003-11-04,3845,42222L10,HTRN,HEALTHTRONICS SURGICAL SVCS INC,HTRN,17365,3,42222L10,7.01,113977.0,0.024854,7.01,7.05,11579.0,175.0,0.0020039999999999997
81241,2004-04-13,3550,11434010,BRKS,BROOKS AUTOMATION INC,BRKS,13539,3,11434010,21.74,482019.0,-0.037627,21.71,21.75,44543.0,2357.0,-0.014536000000000002
11377,1997-03-10,6030,57406110,MFSL,MARYLAND FEDERAL BANCORP INC,MFSL,9220,3,57406110,37.375,10760.0,0.010135,37.0,37.375,3210.0,4.0,0.003124
88828,2004-08-23,6351,02888410,ACAP,AMERICAN PHYSICIANS CAPITAL INC,ACAP,41053,3,02888410,27.34,76206.0,-0.002554,27.34,27.42,8519.0,341.0,-0.0028309999999999997
79215,1998-05-27,6726,62629310,MVS,MUNIVEST FLORIDA FUND,,29850,1,62629310,13.6875,1200.0,0.004587,,,5979.0,,-0.013509
75650,2000-05-04,3270,12626K20,CRHCY,C R H PLC,CRHCY,10241,1,12626K20,17.5,105754.0,0.098039,16.9375,17.5,2715.0,33.0,0.006214
85341,1997-10-07,2869,71648520,FIN,PETROFINA S A,,32084,1,71648520,41.375,1400.0,-0.008982,41.125,41.625,428.0,,0.004194
79724,2003-12-24,2869,67087210,OMG,O M GROUP INC,OMG,12473,1,67087210,26.06,56400.0,-0.001533,26.06,26.07,28355.0,,0.001372
80691,2005-05-16,6798,53117210,LRY,LIBERTY PROPERTY TRUST,LRY,30429,1,53117210,39.56,348700.0,0.006360,39.49,39.52,86546.0,,0.0049310000000000005
12113,2000-09-14,8070,92931710,WRPC,W R P CORP,WRPC,9994,3,00130310,1.5625,11950.0,-0.074074,1.5,1.6875,5626.0,7.0,0.004782
86721,2004-05-13,7374,94769M10,HLTH,WEBMD CORP,HLTH,16406,3,40422Y10,8.65,1689015.0,0.011696,8.65,8.66,312079.0,4339.0,-0.001152
79640,1998-08-24,4512,21079520,CAI,CONTINENTAL AIRLINES INC,,23504,1,21079520,49.5,41100.0,-0.018587,49.375,49.8125,11419.0,,-0.005474000000000001
76282,1998-11-03,4953,76051610,RII,REPUBLIC INDUSTRIES INC,,10594,1,05329W10,17.0,1407900.0,0.038168,16.75,17.125,460138.0,,0.004849
82664,2003-06-26,7371,00685410,,ADEPT TECHNOLOGY INC,,14238,3,00685420,,,B,,,15128.0,,0.007697
79910,2002-06-12,1381,55972F20,MHR,MAGNUM HUNTER RESOURCES INC,MHR,30037,1,55972F20,7.34,434700.0,0.016621,7.3,7.35,69514.0,,-0.00426
86858,2004-06-18,5810,11776910,BUCA,BUCA INC,BUCA,35040,3,11776910,5.2,33824.0,0.001927,5.2,5.24,20121.0,186.0,-0.000301
85402,2003-08-04,5810,85508610,STRZ,STAR BUFFET INC,STRZ,15715,3,85508610,2.9,2900.0,0.052632,2.5,2.9,2950.0,8.0,-0.002816
87562,2001-08-23,3660,G4911N10,IWAV,INTERWAVE COMMUNICATIONS INT LTD,IWAV,17871,3,G4911N30,1.09,64170.0,-0.026786,1.08,1.09,55529.0,73.0,-0.003714
41452,2005-09-26,3634,G4388N10,HELE,HELEN OF TROY LTD,HELE,2116,3,G4388N10,20.01,2193352.0,-0.045324,19.99,20.0,29925.0,5930.0,0.00358
82238,2003-12-11,7363,92330P10,,VENTURI PARTNERS INC,,30950,3,20581E10,,,B,,,26776.0,,0.014629
83594,1998-09-25,3429,24002810,DSD,DAYTON SUPERIOR CORP,,31658,1,24002810,17.9375,35100.0,0.010563,17.6875,17.9375,4262.0,,0.000165
87284,2001-07-02,6282,64123410,NEU,NEUBERGER BERMAN INC,,36351,1,64123410,68.46,439100.0,0.006765,68.35,68.6,48968.0,,-0.005536
87623,2004-01-21,4812,65333F10,NXTP,NEXTEL PARTNERS INC,NXTP,18305,3,65333F10,14.4,1155650.0,-0.013699,14.43,14.44,183186.0,2975.0,0.0026079999999999996
32678,1998-02-10,8071,42280610,HEI,HEICO CORP NEW,,20898,1,42280610,30.25,10000.0,0.034188,29.875,30.25,8290.0,,0.006568000000000001
77147,2004-04-22,6726,03009810,ASP,AMERICAN STRATEGIC INCOME PORT,ASP,29358,1,03009810,12.0,11500.0,0.016949,11.81,12.1,4230.0,,0.010784
24539,2001-05-01,2043,74740210,OAT,QUAKER OATS CO,,21470,1,74740210,98.24,1431900.0,0.012783,,,132112.0,,0.010496
84604,2002-07-11,2830.0,15093410,CTIC,CELL THERAPEUTICS INC,CTIC,15401,3,12648L60,4.6,497282.0,0.031390,4.59,4.6,33181.0,593.0,-0.004137
75897,2000-08-29,3142,39277510,DAGR,GREEN DANIEL CO,DAGR,10279,2,71903M20,-3.375,0.0,0.0,3.25,3.5,1561.0,0.0,0.004756
75593,1996-09-05,7272,87285710,TCM,T S F COMMUNICATIONS CORP,,22077,2,87285710,22.375,3200.0,-0.016484,21.75,22.875,3352.0,,-0.003965
87404,1999-12-22,7370,64111110,NGWY,NETGATEWAY INC,NGWY,17399,3,22655210,8.0,208230.0,0.066667,7.875,8.0,15796.0,268.0,0.002591
86351,2000-04-14,6020,12500Q10,CCBT,C C B T FINANCIAL COS INC,CCBT,7778,3,12500Q10,14.125,11835.0,0.004444,13.75,14.125,8608.0,10.0,-0.06352200000000001
87667,2001-03-09,7375,90347Q10,UBI,UBRANDIT COM,,36964,2,90347Q10,0.42,22700.0,-0.045455,,,12167.0,,-0.015030000000000002
87615,2001-12-20,7372,51475610,LCOR,LANDACORP INC,LCOR,17953,3,51475610,1.69,198103.0,0.310078,1.51,1.69,15666.0,217.0,-0.008643999999999999
10147,2004-03-31,3572,26864810,EMC,E M C CORP MA,EMC,8093,1,26864810,13.61,20320700.0,-0.025072,13.61,13.6,2418021.0,,0.004052
83770,1998-04-23,7380,48273110,KTWO,K 2 DESIGN INC,KTWO,14852,3,48273310,3.5,63944.0,-0.125000,3.5625,3.75,3681.0,91.0,-0.00629
79354,1997-02-18,6022,22609110,CF,CRESTAR FINANCIAL CORP,,4752,1,22609110,37.625,236300.0,0.013468,37.5,37.875,109982.0,,0.002545
33603,2003-05-16,3644,51369610,LMS,LAMSON & SESSIONS CO,LMS,21081,1,51369610,4.31,75000.0,0.028640,4.27,4.31,13778.0,,-0.001224
87139,2003-10-16,3674,30372610,FCS,FAIRCHILD SEMICONDUCTOR INTL INC,FCS,35226,3,30372610,19.24,1525400.0,-0.012827,19.24,19.25,117321.0,,0.004563
76732,1999-01-27,6790,44962310,IHOP,I H O P CORP,IHOP,11018,1,25442310,42.625,17700.0,-0.040788,42.625,43.375,9886.0,27.0,-0.005679999999999999
77129,2000-11-29,6798,49446R10,KIM,KIMCO REALTY CORP,,29335,1,49446R10,40.5625,78100.0,-0.004601,,,61234.0,,-0.013996000000000001
77660,1999-06-24,6140,22531010,CACC,CREDIT ACCEPTANCE CORP,CACC,11561,3,22531010,5.1875,105427.0,-0.011905,5.1875,5.3125,46299.0,64.0,-0.0025399999999999997
77991,1996-01-09,8090,78458510,SHED,S M T HEALTH SERVICES INC,SHED,11380,3,78458510,4.375,1470.0,0.06060599999999999,4.125,4.375,2654.0,4.0,-0.009698
82668,2002-11-06,7313,96181510,WON,WESTWOOD ONE INC,WON,6999,3,25247X10,37.95,362400.0,0.007166,37.97,37.98,106106.0,,0.01574
80912,2001-04-27,2670,87241730,TGCI,T G C INDUSTRIES INC,TGCI,27333,3,23936010,1.09,150.0,0.018692,1.05,1.09,2366.0,1.0,0.011155
77112,1996-07-17,7380,71940K10,PCNI,PHYSICIAN COMPUTER NETWORK INC,PCNI,11219,3,71940K10,8.625,407076.0,0.029851,8.5,8.625,52017.0,363.0,0.022831999999999998
82681,1999-04-16,3670,15092610,CLTK,CELERITEK INC,CLTK,14249,3,15092610,5.0,129265.0,-0.012346,5.0,5.125,7381.0,27.0,0.011929
22509,2005-12-27,2851,69350610,PPG,P P G INDUSTRIES INC,PPG,21351,1,69350610,57.76,575400.0,-0.003794,57.78,57.79,167027.0,,-0.007568000000000001
85372,2005-05-17,3820,31164210,FARO,FARO TECHNOLOGIES INC,FARO,15692,3,31164210,27.83,116467.0,0.006874,27.8,27.83,14052.0,654.0,0.003165
84784,2003-03-25,2092,92845010,VSF,VITA FOOD PRODS INC NV,VSF,31986,2,92845010,4.03,500.0,-0.004938,4.0,4.05,3772.0,,0.009332
79656,1996-12-11,6726,45843Q10,IQC,INTERCAPITAL CALIF QTY MUN SECS,,29966,1,45843Q10,11.125,53400.0,-0.021978,,,11940.0,,-0.008225
83466,1998-09-22,3840,01019610,AKSY,AKSYS LTD,AKSY,14632,3,01019610,5.125,6500.0,0.051282,5.0,5.25,14702.0,9.0,0.009
82530,1998-12-04,3550,87900810,TGAL,TEGAL CORP,TGAL,14066,3,75975770,3.4375,52337.0,0.057692,3.375,3.4375,10621.0,45.0,0.006361
79659,2003-04-02,6726,63858310,NGI,NATIONS GOVT INC TM TR 2003 INC,NGI,29972,1,63858310,10.04,54400.0,-0.0019879999999999997,10.04,10.08,14181.0,,0.015608000000000002
10085,1998-04-27,6320,90273710,UICI,U I C I,UICI,8029,1,90273710,27.5,3218024.0,-0.140625,27.4375,27.6875,46229.0,762.0,-0.019594
29639,1998-03-23,3679,07810710,BI,BELL INDUSTRIES INC,,20289,2,07810710,13.9375,10000.0,-0.008889,13.8125,14.1875,9281.0,,0.000659
84393,1999-03-26,2070,57771710,MAV,MAVESA S A,,31900,1,57771710,2.625,14800.0,0.000000,2.5,2.875,30117.0,,0.002874
78066,2000-03-24,3840,64051810,,NEOPROBE CORP,,11795,2,63937X20,,,B,,,22966.0,,0.0011220000000000002
65672,2005-11-08,3577,58275720,MRI,MCRAE INDUSTRIES INC,MRIA,2825,2,58275720,13.0,12900.0,0.040000,12.99,13.0,2241.0,,-0.0032270000000000003
80268,1999-05-28,5810.0,74905810,QUIZ,QUIZNOS CORP,QUIZ,12814,3,74905810,7.0625,3500.0,-0.025862,7.0625,7.1875,3062.0,7.0,0.00975
71271,2002-02-20,6331,01717510,Y,ALLEGHANY CORP DE,Y,20043,1,01717510,189.09,500.0,5.3e-05,189.0,189.5,7213.0,,0.004971
11854,1997-08-11,1311,34968110,FPX,FORTUNE NATURAL RESOURCES CORP,,9786,2,34968110,1.75,37100.0,0.0,1.6875,1.9375,12124.0,,-0.000705
84040,2002-05-29,3357,86836510,SUT,SUPERIOR TELECOM INC,SUT,31777,1,86836510,0.63,17400.0,0.016129,0.6,0.64,21347.0,,-0.005692
75466,2003-10-16,6029,96121430,WBK,WESTPAC BANKING CORP,WBK,22027,1,96121430,57.29,5400.0,-0.000872,57.3,57.45,2644.0,,0.004563
85237,2002-05-15,4911.0,20441B40,ELP,COMPANHIA PARANAENSE DE ENERGIA,ELP,32029,1,20441B40,5.75,1140400.0,0.000000,5.74,5.75,49960.0,,0.000826
89290,2004-09-08,3679,87157D10,SYNA,SYNAPTICS INC,SYNA,42651,3,87157D10,17.96,287187.0,0.002232,17.95,17.9,24987.0,1599.0,-0.003547
61081,1997-04-15,4730,00910410,AEIC,AIR EXPRESS INTERNATIONAL CORP,AEIC,143,3,00910410,32.5,42016.0,0.003861,32.375,32.5,22817.0,27.0,0.003961
52337,2005-04-25,8062,88033G10,THC,TENET HEALTHCARE CORP,THC,21258,1,88033G40,12.28,2428600.0,0.040678,12.27,12.28,468322.0,,0.006645
86956,2001-04-30,4950,14008M10,CERI,CAPITAL ENVIRONMENTAL RESRC INC,CERI,16558,3,94107520,2.21,18968.0,0.067633,2.21,2.24,7197.0,29.0,0.010081
81223,1998-05-07,6510,76126R10,RPIA,RESURGENCE PROPERTIES INC,RPIA,13519,3,76126R10,-0.625,0.0,0.000000,0.5,0.75,10000.0,0.0,-0.003143
40468,2004-06-15,6510,40382010,GYRO,GYRODYNE COMPANY AMERICA INC,GYRO,2072,3,40382010,27.76,300.0,0.017409,27.79,28.0,1156.0,3.0,0.009438
76421,2002-01-24,8731,81726V10,SGHL,SENTIGEN HOLDING CORP,SGHL,10708,3,81726V10,-4.0,0.0,0.000000,3.8,4.2,7147.0,0.0,0.0055780000000000005
82646,2006-01-20,3663,71568410,TLK,PERUSAHAAN P P P T TELEKOM INDO,TLK,31202,1,71568410,26.26,337500.0,-0.010923,26.24,26.27,37207.0,,-0.008843
84060,1999-03-17,2830.0,22967810,CBST,CUBIST PHARMACEUTICALS INC,CBST,15079,3,22967810,3.125,4200.0,0.020408,3.0625,3.25,17559.0,3.0,0.000449
79356,2000-11-07,6726,92112B10,VCV,VAN KAMPEN CA VALUE MUNI INC TR,,29901,1,46132H10,14.375,200.0,0.004367,14.125,14.625,6030.0,,0.001529
90961,2006-10-25,6035.0,94348P10,WAUW,WAUWATOSA HOLDINGS INC,WAUW,47887,3,94188P10,17.92,26264.0,0.000000,17.89,17.92,33095.0,152.0,0.004211
43617,1999-02-26,7385,83396410,SOF,SOFTNET SYSTEMS INC,,21853,3,02676040,22.25,759200.0,0.227586,22.125,22.5,8785.0,,0.000586
80320,2004-03-25,5010,21720410,CPRT,COPART INC,CPRT,12926,3,21720410,20.49,1047592.0,0.045942,20.51,20.5,89158.0,3067.0,0.013397999999999998
76616,1996-11-15,5411,50046730,AHO,KONINKLIJKE AHOLD N V,,10882,1,50046740,63.875,6800.0,-0.001953,63.75,64.25,16622.0,,0.000992
82497,2004-08-09,6030,32053S10,FIFG,1ST INDEPENDENCE FNL GROUP INC,FIFG,14019,3,32053S10,20.0,4900.0,0.038961,19.35,20.0,1913.0,49.0,-0.004103
89282,2003-03-18,6726,01864U10,AFB,ALLIANCE NATIONAL MUN INC FD,AFB,42636,1,01864U10,13.59,57800.0,-0.006579,13.58,13.65,20472.0,,0.006423000000000001
50286,1998-01-30,2711,52376810,LEE,LEE ENTERPRISES INC,,21090,3,52376840,28.6875,18300.0,-0.015021000000000001,28.5,28.8125,33415.0,,0.0037329999999999998
81275,2004-08-30,3550,81690910,SMTL,SEMITOOL INC,SMTL,13540,3,81690910,7.47,66664.0,-0.017105,7.49,7.52,28647.0,278.0,-0.005769
86557,1999-05-04,6726.0,27826V10,EVJ,EATON VANCE NEW JERSEY MUN INC T,,34975,2,27826V10,15.125,300.0,-0.004115,14.75,15.25,3900.0,,-0.0019809999999999997
42024,2003-02-04,2621,09738310,BCC,BOISE CASCADE CORP,BCC,20316,1,67622P10,24.57,403300.0,-0.005666,24.49,24.71,58282.0,,-0.005435
71563,1997-01-23,6021,84344410,SNB,SOUTHERN NATIONAL CORP NC,,4163,1,89832Q10,36.75,71300.0,-0.00339,36.625,37.0,109114.0,,0.0017219999999999998
87023,2001-09-27,2830,92239020,VXGN,VAXGEN INC,VXGN,16619,3,92239020,12.0,85905.0,-0.012346,11.8,12.0,14178.0,245.0,-0.000604
76860,2000-02-16,7310,51807H10,LVCI,LASER VISION CENTERS INC,LVCI,10879,3,51807H10,9.875,367017.0,-0.012500,9.875,9.9375,25205.0,503.0,0.004002
85198,2005-01-31,6020,06390410,OZRK,BANK OF THE OZARKS INC,OZRK,15596,3,06417N10,33.69,58954.0,0.011408,33.63,33.65,16494.0,360.0,0.011297
89659,2005-03-16,3661,53945110,LOJN,LO JACK CORP,LOJN,7705,3,53945110,14.37,105549.0,-0.014403,14.3,14.35,16740.0,553.0,-0.006631000000000001
84555,2005-11-03,7380.0,69031010,OVRL,OVERLAND STORAGE INC,OVRL,15351,3,69031030,8.42,102380.0,-0.002370,8.42,8.44,14265.0,371.0,0.002822
85390,2000-12-19,5640,16890510,PLCE,CHILDRENS PLACE RTL STORES INC,PLCE,15697,3,16890510,18.625,209526.0,-0.044872,18.625,18.6875,25893.0,387.0,-0.01454
10294,2000-03-01,5712,41959620,HVT,HAVERTY FURNITURE COS INC,,2089,1,41959620,-10.75,0.0,0.023810,10.5,11.0,4786.0,,0.014015000000000001
84104,2004-10-21,6022,74047310,PREM,PREMIER COMMUNITY BANKSHARES INC,PREM,15009,3,74047310,-18.05,0.0,-0.010959,17.81,18.29,4902.0,0.0,0.007061
85531,1999-10-06,8350,10919510,BFAM,BRIGHT HORIZONS FAMILY SOL INC,BFAM,15812,3,10919510,14.125,57747.0,-0.042373,14.125,14.375,11317.0,43.0,0.004503
37815,1997-10-21,8711,21118810,CAN,CONTINENTAL CAN CO INC,,21867,1,21118810,24.5625,9600.0,0.018135,24.125,25.25,3215.0,,0.00912
76842,1996-07-11,7370,04314L10,ASFT,ARTISOFT INC,ASFT,11119,3,04314L20,8.375,187444.0,-0.014706,8.125,8.375,14520.0,162.0,-0.021125
91556,2004-03-22,5650.0,77829610,ROST,ROSS STORES INC,ROST,7684,3,77829610,28.67,1270087.0,-0.012741,28.6,28.64,150627.0,4680.0,-0.01614
17144,2006-04-11,2043,37033410,GIS,GENERAL MILLS INC,GIS,20798,1,37033410,49.29,1364200.0,-0.016168,49.27,49.28,355275.0,,-0.009424
87164,2001-01-11,7370,42207710,HHNT,HEADHUNTER NET INC,HHNT,16838,3,42207710,8.25,75133.0,-0.083333,8.125,8.25,20213.0,53.0,0.027183
38755,2001-02-02,1311,37247610,GEOI,GEORESOURCES INC,GEOI,1932,3,37247610,2.0625,300.0,-0.014925,2.0625,2.09375,3913.0,1.0,-0.009217
75823,1997-10-17,2844,01978210,ALU,ALLOU HEALTH & BEAUTY CARE INC,,10242,2,01978210,7.75,7200.0,0.016393,7.5,8.0,4555.0,,-0.011994
81702,2000-12-12,2621,94331510,WMO,WAUSAU MOSINEE PAPER CORP,,4987,1,94331510,10.75,87000.0,-0.113402,,,51266.0,,-0.006372
82301,1996-07-29,5600,46115610,IBI,INTIMATE BRANDS INC,,30968,1,46115610,19.75,31100.0,0.000000,19.5,19.75,42700.0,,-0.0037159999999999997
83693,2001-02-12,7370,82617010,SEBL,SIEBEL SYSTEMS INC,SEBL,14773,3,82617010,58.125,13173891.0,-0.009585,58.0625,58.125,447164.0,27278.0,0.0048460000000000005
81483,2004-09-01,7370.0,23812410,DSTM,DATASTREAM SYSTEMS INC,DSTM,13636,3,23812410,6.28,14678.0,-0.011024,6.28,6.29,19961.0,69.0,0.004554
33603,2006-07-20,3644,51369610,LMS,LAMSON & SESSIONS CO,LMS,21081,1,51369610,24.7,275500.0,-0.038536,24.57,24.64,15545.0,,-0.013452
11513,2000-03-03,6030,31996110,FFKY,FIRST FEDERAL FIN CORP OF KY,FFKY,9341,3,32022D10,22.0,3400.0,0.076453,20.0,22.0,4057.0,3.0,0.014351
61313,2004-12-08,3564,25765110,DCI,DONALDSON INC,DCI,1344,1,25765110,30.9,303200.0,0.006843000000000001,30.83,30.84,83200.0,,0.0029010000000000004
83176,1996-09-16,3840,90389610,UFEM,ULTRAFEM INC,UFEM,14386,3,90389610,22.25,90563.0,0.011364,21.5,22.25,5737.0,103.0,0.002124
87632,2000-10-13,8730,81733710,SQNM,SEQUENOM INC,SQNM,17905,3,81733740,30.5,432021.0,-0.086142,30.4375,30.5,24408.0,458.0,0.021598
77379,2000-01-24,6020,32021810,THFF,FIRST FINANCIAL CORP IN,THFF,11371,3,32021810,34.25,5032.0,-0.009042,34.25,34.875,6845.0,11.0,-0.002527
37277,2001-02-26,3421,87082710,SABI,SWISS ARMY BRANDS INC,SABI,6603,3,87082710,6.0,600.0,0.000000,6.0,6.625,8065.0,3.0,0.016211
11513,2000-10-24,6030,31996110,FFKY,FIRST FEDERAL FIN CORP OF KY,FFKY,9341,3,32022D10,-14.5625,0.0,0.000000,14.125,15.0,3755.0,0.0,0.0013830000000000001
82305,2002-04-18,6035,84223310,SRN,SOUTHERN BANC INC,SRN,30972,2,84223310,-11.45,0.0,0.000000,11.3,11.6,1006.0,,0.003121
84295,2000-02-11,6030,15643310,CENB,CENTURY BANCORP INC NC,CENB,15257,3,15643310,-13.03125,0.0,0.000000,12.9375,13.125,1107.0,0.0,-0.001085
86599,2000-01-06,6726,62625C10,MCG,MUNIHOLDINGS MICHIGAN IND FD INC,,35000,1,62625C10,11.0,13400.0,0.011494,10.8125,11.125,4454.0,,0.004504
82557,1997-09-16,4120,20902910,CDLI,CONSOLIDATED DELIVERY & LOG INC,CDLI,14156,2,14983Y10,2.875,3285.0,0.045455,2.75,2.875,6659.0,6.0,0.007228
75591,1998-11-18,3560,45167R10,IEX,IDEX CORP,,22075,1,45167R10,26.5625,19800.0,0.029056,26.0625,27.375,29341.0,,0.0032090000000000005
82859,1996-08-07,2844,76152550,REV,REVLON INC,,23373,1,76152560,28.75,28300.0,0.000000,28.5,28.875,18750.0,,0.005226
83347,2005-08-02,7380,00095510,ACTT,A C T TELECONFERENCING INC,ACTT,14421,3,00095510,0.59,32974.0,0.035088,0.59,0.6,16680.0,31.0,0.0054
10232,2000-12-22,6030,28966010,ESBK,ELMIRA SAVINGS BANK FSB NY,ESBK,8158,3,28966010,20.75,200.0,-0.056817999999999994,20.75,21.5,800.0,1.0,0.026260000000000002
84569,1998-05-22,3850,95101810,WJCO,WESLEY JESSEN VISIONCARE INC,WJCO,15337,3,95101810,27.25,152005.0,-0.026786,27.25,27.625,17919.0,97.0,-0.003594
86034,2003-04-10,3599,80413710,SHS,SAUER DANFOSS INC,SHS,34759,1,80413710,7.95,11900.0,0.011450,,,47419.0,,0.001808
84668,2005-08-24,2873,88100520,TNH,TERRA NITROGEN CO L P,TNH,29372,1,88100520,33.75,30500.0,-0.001479,33.57,33.8,18502.0,,-0.001047
70790,1998-09-10,3714,82906010,SMPS,SIMPSON INDUSTRIES INC,SMPS,4159,3,82906010,9.5,86896.0,-0.073171,9.5,9.75,18339.0,40.0,-0.018786
54439,2003-10-16,1531,68658810,OHB,ORLEANS HOMEBUILDERS INC,OHB,20683,2,68658810,17.06,65000.0,-0.079331,17.04,17.07,12668.0,,0.004563
25487,2002-01-28,7299,15131310,CD,CENDANT CORP,CD,6391,3,5377410,18.35,8662400.0,-0.00542,18.07,18.58,981499.0,,0.000446
10812,2000-08-08,4210,42234710,HTLD,HEARTLAND EXPRESS INC,HTLD,8702,3,42234710,17.5,10504.0,0.000000,17.125,17.375,25367.0,29.0,0.00014199999999999998
61188,2003-09-26,4923,84489510,SWX,SOUTHWEST GAS CORP,SWX,4342,1,84489510,22.37,75900.0,-0.011052,22.37,22.38,33832.0,,-0.013085
76687,2001-07-05,5990,75062410,RAGS,RAG SHOPS INC,RAGS,10960,3,75062410,2.65,1300.0,-0.02214,2.65,2.75,4802.0,4.0,-0.007388
84742,2000-02-14,7370,46034210,ISWI,INTL SPORTS WAGERING INC,ISWI,15221,3,45840F10,3.28125,392508.0,-0.179688,3.28125,3.4375,8659.0,450.0,0.007272
88664,2005-11-11,7373,42628110,JKHY,HENRY JACK & ASSOC INC,JKHY,7864,3,42628110,18.96,428598.0,0.003706,18.95,18.96,91252.0,1944.0,0.0031309999999999997
88611,2002-10-07,6726,86330E80,MII,STREETTRACKS SERIES TRUST,MII,39147,2,86330E80,5.08,600.0,-0.026820,5.07,5.17,650.0,,-0.021463999999999997
84111,2003-07-16,5490.0,96808B10,OATS,WILD OATS MARKETS INC,OATS,15065,3,96808B10,10.14,170263.0,-0.015534,10.1,10.15,29827.0,495.0,-0.002466
90356,2006-06-12,7373.0,19239Y10,COGT,COGENT INC,COGT,45557,3,19239Y10,15.17,393381.0,-0.039265,15.17,15.2,94218.0,2279.0,-0.018169
27713,2004-08-23,3826,03802010,ABI,APPLERA CORP,ABI,21387,1,03814910,19.68,490900.0,-0.005056000000000001,19.65,19.67,201835.0,,-0.0028309999999999997
89645,2006-05-15,6021,10805U10,OCNB,BRIDGE STREET FINANCIAL INC,OCNB,43847,3,10805U10,21.1975,538.0,-0.012692,21.11,21.52,2309.0,4.0,-0.008804000000000001
65496,2001-04-18,3679,5560710,BMM,B M C INDUSTRIES INC MN,,458,1,05560710,5.75,76200.0,0.008772,,,27398.0,,0.028613
63773,1997-06-05,6711,87943310,TDS,TELEPHONE & DATA SYSTEMS INC,,5230,1,87943382,38.75,93700.0,0.013072,38.625,39.0,54145.0,,0.005524
86891,1999-07-09,5940,29786210,ETYS,ETOYS INC,ETYS,16536,3,29786210,43.75,649015.0,-0.061662,43.5,43.5,101785.0,1207.0,0.006606
63335,2001-04-27,1381,84055310,PDC,SOUTH TEXAS DRILLING & EXPL INC,,4202,1,72366410,4.5,500.0,0.022727,,,12112.0,,0.011155
